month,route_id,period,num_passengers,avg_additional_stop_time,avg_additional_travel_time,customer_journey_time_performance,date,year,year_month,data_source,frequency,transit_mode
3,B61,Peak,76346.164,1.8795469,0.49475047,0.7001802,2023-03-01,2023,2023-03,bus_metrics,monthly,bus
3,B62,Off-Peak,76647.33,3.9145415,1.0381577,0.6152241,2023-03-01,2023,2023-03,bus_metrics,monthly,bus
3,B62,Peak,60832.684,3.4939942,1.143547,0.61393595,2023-03-01,2023,2023-03,bus_metrics,monthly,bus
3,B63,Off-Peak,142196.58,2.4434955,0.8843037,0.6824647,2023-03-01,2023,2023-03,bus_metrics,monthly,bus
3,B63,Peak,94364.8,2.5108085,0.62826055,0.68355364,2023-03-01,2023,2023-03,bus_metrics,monthly,bus
3,B64,Off-Peak,68320.31,2.9910905,0.53469104,0.71023226,2023-03-01,2023,2023-03,bus_metrics,monthly,bus
3,B64,Peak,51946.504,2.7651143,0.9947557,0.66273594,2023-03-01,2023,2023-03,bus_metrics,monthly,bus
3,B65,Off-Peak,45069.75,3.5793304,1.0087403,0.6290457,2023-03-01,2023,2023-03,bus_metrics,monthly,bus
3,B65,Peak,33502.742,2.9040847,1.3338203,0.6179399,2023-03-01,2023,2023-03,bus_metrics,monthly,bus
3,B67,Off-Peak,50865.336,1.8004667,0.5144118,0.7267289,2023-03-01,2023,2023-03,bus_metrics,monthly,bus
3,B67,Peak,49476.613,1.4319892,0.13066997,0.77221715,2023-03-01,2023,2023-03,bus_metrics,monthly,bus
3,B68,Off-Peak,153937.77,2.4315193,1.8271129,0.6191014,2023-03-01,2023,2023-03,bus_metrics,monthly,bus
3,B68,Peak,102127.65,2.6864235,1.2608448,0.6334851,2023-03-01,2023,2023-03,bus_metrics,monthly,bus
3,B69,Off-Peak,41416.5,1.5572178,-0.18185881,0.7875528,2023-03-01,2023,2023-03,bus_metrics,monthly,bus
3,B69,Peak,49639.695,1.604063,-0.29844728,0.7764696,2023-03-01,2023,2023-03,bus_metrics,monthly,bus
3,B7,Off-Peak,70947.31,3.2688198,1.2652291,0.64162505,2023-03-01,2023,2023-03,bus_metrics,monthly,bus
3,B7,Peak,61060.094,2.7273047,1.0486442,0.64152753,2023-03-01,2023,2023-03,bus_metrics,monthly,bus
3,B70,Off-Peak,74464.37,3.046121,2.3365831,0.62149185,2023-03-01,2023,2023-03,bus_metrics,monthly,bus
3,B70,Peak,62971.344,2.6212246,1.9595548,0.64529735,2023-03-01,2023,2023-03,bus_metrics,monthly,bus
3,B74,Off-Peak,58878.004,4.3931303,2.1620827,0.51722324,2023-03-01,2023,2023-03,bus_metrics,monthly,bus
3,B74,Peak,45636.926,3.3115423,1.7036964,0.604466,2023-03-01,2023,2023-03,bus_metrics,monthly,bus
3,B8,Off-Peak,209672.12,2.8293192,1.1953052,0.6375651,2023-03-01,2023,2023-03,bus_metrics,monthly,bus
3,B8,Peak,170332.12,2.6784732,1.3935428,0.6261021,2023-03-01,2023,2023-03,bus_metrics,monthly,bus
3,B82,Off-Peak,223900.72,2.5330648,0.46802124,0.68027437,2023-03-01,2023,2023-03,bus_metrics,monthly,bus
3,B82,Peak,135396.16,2.448036,-0.052831877,0.70250773,2023-03-01,2023,2023-03,bus_metrics,monthly,bus
3,B82+,Off-Peak,191660.83,1.9836048,1.460845,0.6556237,2023-03-01,2023,2023-03,bus_metrics,monthly,bus
3,B82+,Peak,179878.7,1.9779763,1.4284185,0.6601005,2023-03-01,2023,2023-03,bus_metrics,monthly,bus
3,B83,Off-Peak,103663.86,2.483326,0.13506404,0.70969725,2023-03-01,2023,2023-03,bus_metrics,monthly,bus
3,B83,Peak,69023.75,2.5545082,0.3355122,0.7063373,2023-03-01,2023,2023-03,bus_metrics,monthly,bus
3,B84,Off-Peak,7365.0967,4.0387673,1.4097563,0.70670927,2023-03-01,2023,2023-03,bus_metrics,monthly,bus
3,B84,Peak,6200.638,2.4413588,1.5168315,0.72238576,2023-03-01,2023,2023-03,bus_metrics,monthly,bus
3,B9,Off-Peak,160728.83,2.6210027,1.906513,0.61081034,2023-03-01,2023,2023-03,bus_metrics,monthly,bus
3,B9,Peak,126356.8,2.0632944,1.383044,0.65285605,2023-03-01,2023,2023-03,bus_metrics,monthly,bus
3,BM1,Off-Peak,11796.379,5.6052685,5.4003053,0.43779686,2023-03-01,2023,2023-03,bus_metrics,monthly,bus
3,BM1,Peak,13212.027,4.493393,6.6009836,0.411232,2023-03-01,2023,2023-03,bus_metrics,monthly,bus
3,BM2,Off-Peak,9523.14,4.0571566,9.469637,0.30570954,2023-03-01,2023,2023-03,bus_metrics,monthly,bus
3,BM2,Peak,9603.336,5.534167,11.306,0.2434661,2023-03-01,2023,2023-03,bus_metrics,monthly,bus
3,BM3,Off-Peak,8239.226,8.6371155,5.8267035,0.3459381,2023-03-01,2023,2023-03,bus_metrics,monthly,bus
3,BM3,Peak,9156.616,5.2740955,3.9758089,0.45523235,2023-03-01,2023,2023-03,bus_metrics,monthly,bus
3,BM4,Off-Peak,5606.5283,4.77085,2.786693,0.5543505,2023-03-01,2023,2023-03,bus_metrics,monthly,bus
3,BM4,Peak,7699.1836,4.8739395,2.9625676,0.48123908,2023-03-01,2023,2023-03,bus_metrics,monthly,bus
3,BM5,Off-Peak,7681.7734,5.778037,4.167767,0.45951995,2023-03-01,2023,2023-03,bus_metrics,monthly,bus
3,BM5,Peak,7684.5386,4.4737573,8.054415,0.32819116,2023-03-01,2023,2023-03,bus_metrics,monthly,bus
3,X27,Off-Peak,17893.125,2.9700265,0.0014693866,0.71454006,2023-03-01,2023,2023-03,bus_metrics,monthly,bus
3,X27,Peak,18610.97,2.0410166,0.8621612,0.66350824,2023-03-01,2023,2023-03,bus_metrics,monthly,bus
3,X28,Off-Peak,20004.453,3.4266717,-1.882037,0.7582362,2023-03-01,2023,2023-03,bus_metrics,monthly,bus
3,X28,Peak,20541.277,2.543111,-1.4991264,0.7026583,2023-03-01,2023,2023-03,bus_metrics,monthly,bus
3,X37,Off-Peak,4639.7544,1.6467535,0.0067891106,0.7612983,2023-03-01,2023,2023-03,bus_metrics,monthly,bus
3,X37,Peak,16413.883,1.7322643,-0.60857546,0.7141635,2023-03-01,2023,2023-03,bus_metrics,monthly,bus
3,X38,Off-Peak,4519.0034,1.6835016,-1.8030787,0.7930509,2023-03-01,2023,2023-03,bus_metrics,monthly,bus
3,X38,Peak,14527.062,2.4001024,-4.579859,0.7890823,2023-03-01,2023,2023-03,bus_metrics,monthly,bus
3,M1,Off-Peak,117685.625,2.1726182,0.30253616,0.7729933,2023-03-01,2023,2023-03,bus_metrics,monthly,bus
3,M1,Peak,90578.05,1.464167,-0.066751,0.8001703,2023-03-01,2023,2023-03,bus_metrics,monthly,bus
3,M10,Off-Peak,86614.586,1.6957375,0.46739864,0.79476255,2023-03-01,2023,2023-03,bus_metrics,monthly,bus
3,M10,Peak,66564.16,1.5642109,0.013246936,0.7915847,2023-03-01,2023,2023-03,bus_metrics,monthly,bus
3,M100,Off-Peak,154373.78,1.663974,0.45647272,0.7518343,2023-03-01,2023,2023-03,bus_metrics,monthly,bus
3,M100,Peak,105264.305,1.5278898,0.20897031,0.78129464,2023-03-01,2023,2023-03,bus_metrics,monthly,bus
3,M101,Off-Peak,362496.25,2.3991065,0.12688832,0.7236687,2023-03-01,2023,2023-03,bus_metrics,monthly,bus
3,M101,Peak,231001.42,2.1988263,-0.009686228,0.7406281,2023-03-01,2023,2023-03,bus_metrics,monthly,bus
3,M102,Off-Peak,180004.28,2.1729176,0.18697187,0.73961097,2023-03-01,2023,2023-03,bus_metrics,monthly,bus
3,M102,Peak,115978.12,1.9246554,0.11777068,0.7589212,2023-03-01,2023,2023-03,bus_metrics,monthly,bus
3,M103,Off-Peak,119172.09,2.1397753,0.029799448,0.7576941,2023-03-01,2023,2023-03,bus_metrics,monthly,bus
3,M103,Peak,73705.55,2.587805,-0.20867658,0.7405211,2023-03-01,2023,2023-03,bus_metrics,monthly,bus
3,M104,Off-Peak,93630.49,2.2456937,0.11026256,0.73245263,2023-03-01,2023,2023-03,bus_metrics,monthly,bus
3,M104,Peak,52900.71,1.9486321,-0.36159757,0.77110994,2023-03-01,2023,2023-03,bus_metrics,monthly,bus
3,M106,Off-Peak,24204.762,2.7032187,0.90141135,0.7173618,2023-03-01,2023,2023-03,bus_metrics,monthly,bus
3,M106,Peak,25690.773,1.6948056,0.22801042,0.7891697,2023-03-01,2023,2023-03,bus_metrics,monthly,bus
3,M11,Off-Peak,166183.69,1.8967966,0.41596964,0.7217512,2023-03-01,2023,2023-03,bus_metrics,monthly,bus
3,M11,Peak,114977.766,1.8314198,0.4427082,0.7241046,2023-03-01,2023,2023-03,bus_metrics,monthly,bus
3,M116,Off-Peak,128297.05,1.1403903,-0.13385937,0.8381771,2023-03-01,2023,2023-03,bus_metrics,monthly,bus
3,M116,Peak,103418.72,0.9621469,-0.10390505,0.84744126,2023-03-01,2023,2023-03,bus_metrics,monthly,bus
3,M12,Off-Peak,14023.382,3.5808344,0.65839267,0.70165074,2023-03-01,2023,2023-03,bus_metrics,monthly,bus
3,M12,Peak,10581.982,3.6505482,0.8690722,0.7558545,2023-03-01,2023,2023-03,bus_metrics,monthly,bus
3,M125,Off-Peak,155004.17,1.51468,-0.24015522,0.81083095,2023-03-01,2023,2023-03,bus_metrics,monthly,bus
3,M125,Peak,100350.42,1.4578037,-0.5212621,0.81965715,2023-03-01,2023,2023-03,bus_metrics,monthly,bus
3,M14A+,Off-Peak,136852.11,1.6642624,0.21730144,0.78821903,2023-03-01,2023,2023-03,bus_metrics,monthly,bus
3,M14A+,Peak,99725.63,1.3860068,0.23684005,0.81067467,2023-03-01,2023,2023-03,bus_metrics,monthly,bus
3,M14D+,Off-Peak,306124.53,1.1229649,0.5605469,0.8087188,2023-03-01,2023,2023-03,bus_metrics,monthly,bus
3,M14D+,Peak,228359.62,1.0237523,0.70721686,0.84135705,2023-03-01,2023,2023-03,bus_metrics,monthly,bus
3,M15,Off-Peak,206031.55,1.8107493,0.4043684,0.7415745,2023-03-01,2023,2023-03,bus_metrics,monthly,bus
3,M15,Peak,132008.33,1.7607408,0.3521473,0.7456293,2023-03-01,2023,2023-03,bus_metrics,monthly,bus
3,M15+,Off-Peak,400610.9,0.9936962,0.06194922,0.82705706,2023-03-01,2023,2023-03,bus_metrics,monthly,bus
3,M15+,Peak,361774.0,0.87754166,-0.048536047,0.8753206,2023-03-01,2023,2023-03,bus_metrics,monthly,bus
3,M2,Off-Peak,126083.42,2.2992616,-0.013216365,0.74404293,2023-03-01,2023,2023-03,bus_metrics,monthly,bus
3,M2,Peak,97329.26,1.5744666,-0.15897417,0.7739974,2023-03-01,2023,2023-03,bus_metrics,monthly,bus
3,M20,Off-Peak,20717.367,3.9478557,-0.1452976,0.6983658,2023-03-01,2023,2023-03,bus_metrics,monthly,bus
3,M20,Peak,16168.845,3.870066,-0.42668143,0.6876381,2023-03-01,2023,2023-03,bus_metrics,monthly,bus
3,M21,Off-Peak,15092.492,2.863821,0.0315158,0.8220735,2023-03-01,2023,2023-03,bus_metrics,monthly,bus
3,M21,Peak,15022.986,1.467712,0.49954,0.8367265,2023-03-01,2023,2023-03,bus_metrics,monthly,bus
3,M22,Off-Peak,23533.145,2.6116564,0.58505684,0.80243975,2023-03-01,2023,2023-03,bus_metrics,monthly,bus
3,M22,Peak,26379.766,2.6958845,1.0236411,0.72477984,2023-03-01,2023,2023-03,bus_metrics,monthly,bus
3,M23+,Off-Peak,159222.94,1.0087254,0.87392086,0.8089002,2023-03-01,2023,2023-03,bus_metrics,monthly,bus
3,M23+,Peak,121101.805,0.93727446,0.7266534,0.8228304,2023-03-01,2023,2023-03,bus_metrics,monthly,bus
3,M3,Off-Peak,185019.34,2.340308,0.40992692,0.7439546,2023-03-01,2023,2023-03,bus_metrics,monthly,bus
3,M3,Peak,116568.11,1.8635314,0.13520367,0.7660731,2023-03-01,2023,2023-03,bus_metrics,monthly,bus
3,M31,Off-Peak,100822.766,1.398171,0.83999467,0.7688735,2023-03-01,2023,2023-03,bus_metrics,monthly,bus
3,M31,Peak,86851.54,1.3740726,0.6519694,0.7832566,2023-03-01,2023,2023-03,bus_metrics,monthly,bus
3,M34+,Off-Peak,82654.164,1.8646258,1.0051794,0.7576061,2023-03-01,2023,2023-03,bus_metrics,monthly,bus
3,M34+,Peak,64152.863,1.6131862,0.92968154,0.7692418,2023-03-01,2023,2023-03,bus_metrics,monthly,bus
3,M34A+,Off-Peak,82563.164,2.2174816,0.99741775,0.7100741,2023-03-01,2023,2023-03,bus_metrics,monthly,bus
3,M34A+,Peak,71511.41,1.7626002,0.99981266,0.7305956,2023-03-01,2023,2023-03,bus_metrics,monthly,bus
3,M35,Off-Peak,12095.785,2.9885943,1.5462074,0.61165446,2023-03-01,2023,2023-03,bus_metrics,monthly,bus
3,M35,Peak,7939.2114,3.0519643,2.1303446,0.58864063,2023-03-01,2023,2023-03,bus_metrics,monthly,bus
3,M4,Off-Peak,186267.77,3.129178,0.24547327,0.73131025,2023-03-01,2023,2023-03,bus_metrics,monthly,bus
3,M4,Peak,142695.39,2.680808,-0.24831323,0.76507473,2023-03-01,2023,2023-03,bus_metrics,monthly,bus
3,M42,Off-Peak,113916.31,1.1273215,1.0217829,0.78294617,2023-03-01,2023,2023-03,bus_metrics,monthly,bus
3,M42,Peak,95946.17,1.0669054,1.4396108,0.7720442,2023-03-01,2023,2023-03,bus_metrics,monthly,bus
3,M5,Off-Peak,90703.11,2.9554017,1.045456,0.6512874,2023-03-01,2023,2023-03,bus_metrics,monthly,bus
3,M5,Peak,61611.363,2.4375916,0.852363,0.6758192,2023-03-01,2023,2023-03,bus_metrics,monthly,bus
3,M50,Off-Peak,24864.06,2.800811,0.04659686,0.8147542,2023-03-01,2023,2023-03,bus_metrics,monthly,bus
3,M50,Peak,21496.33,2.113148,0.13567396,0.78732085,2023-03-01,2023,2023-03,bus_metrics,monthly,bus
3,M55,Off-Peak,23414.219,3.1578753,-0.5798877,0.7413636,2023-03-01,2023,2023-03,bus_metrics,monthly,bus
3,M55,Peak,16217.117,2.5180123,-1.1511575,0.8025276,2023-03-01,2023,2023-03,bus_metrics,monthly,bus
3,M57,Off-Peak,74576.95,2.264838,0.90029895,0.74152875,2023-03-01,2023,2023-03,bus_metrics,monthly,bus
3,M57,Peak,61585.78,1.6158265,0.86436254,0.76291996,2023-03-01,2023,2023-03,bus_metrics,monthly,bus
3,M60+,Off-Peak,212063.67,1.7130746,0.43310332,0.7257461,2023-03-01,2023,2023-03,bus_metrics,monthly,bus
3,M60+,Peak,131374.64,1.7564131,0.67134506,0.71042377,2023-03-01,2023,2023-03,bus_metrics,monthly,bus
3,M66,Off-Peak,84952.69,1.9016927,-0.2159387,0.81493163,2023-03-01,2023,2023-03,bus_metrics,monthly,bus
3,M66,Peak,73556.984,1.2268434,-0.75599396,0.86929595,2023-03-01,2023,2023-03,bus_metrics,monthly,bus
3,M7,Off-Peak,145333.89,1.674814,0.7475998,0.7434687,2023-03-01,2023,2023-03,bus_metrics,monthly,bus
3,M7,Peak,86342.09,1.7756224,0.5910753,0.74190146,2023-03-01,2023,2023-03,bus_metrics,monthly,bus
3,M72,Off-Peak,46463.836,1.8267531,-0.28865594,0.81185764,2023-03-01,2023,2023-03,bus_metrics,monthly,bus
3,M72,Peak,32113.184,1.4775295,-0.4933895,0.84651005,2023-03-01,2023,2023-03,bus_metrics,monthly,bus
3,M79+,Off-Peak,131469.08,1.042224,0.3695168,0.84632367,2023-03-01,2023,2023-03,bus_metrics,monthly,bus
3,M79+,Peak,112420.46,0.8506064,0.15017381,0.87755156,2023-03-01,2023,2023-03,bus_metrics,monthly,bus
3,M8,Off-Peak,13002.563,2.6167583,0.09123526,0.83732873,2023-03-01,2023,2023-03,bus_metrics,monthly,bus
3,M8,Peak,13244.337,1.4514585,0.033344276,0.8375312,2023-03-01,2023,2023-03,bus_metrics,monthly,bus
3,M86+,Off-Peak,213808.17,0.9588814,0.34705558,0.8446111,2023-03-01,2023,2023-03,bus_metrics,monthly,bus
3,M86+,Peak,186791.17,0.89071447,0.14204738,0.88769346,2023-03-01,2023,2023-03,bus_metrics,monthly,bus
3,M9,Off-Peak,64848.754,1.8597251,-0.13179322,0.78865343,2023-03-01,2023,2023-03,bus_metrics,monthly,bus
3,M9,Peak,49707.676,1.7377635,-0.4918127,0.79408133,2023-03-01,2023,2023-03,bus_metrics,monthly,bus
3,M96,Off-Peak,148078.66,1.1143942,-0.5902173,0.8688173,2023-03-01,2023,2023-03,bus_metrics,monthly,bus
3,M96,Peak,119606.51,1.0172784,-0.6370577,0.88595766,2023-03-01,2023,2023-03,bus_metrics,monthly,bus
3,M98,Off-Peak,11691.977,1.6823521,-1.3998305,0.7874069,2023-03-01,2023,2023-03,bus_metrics,monthly,bus
3,M98,Peak,23807.846,2.4078445,-1.0853381,0.7318481,2023-03-01,2023,2023-03,bus_metrics,monthly,bus
3,Q1,Off-Peak,47422.64,1.6591427,0.7936145,0.8076598,2023-03-01,2023,2023-03,bus_metrics,monthly,bus
3,Q1,Peak,34278.703,1.3614595,0.3027875,0.8275114,2023-03-01,2023,2023-03,bus_metrics,monthly,bus
3,Q10,Off-Peak,232466.06,1.7565451,-0.048704583,0.78305644,2023-03-01,2023,2023-03,bus_metrics,monthly,bus
3,Q10,Peak,145892.47,2.2734783,0.46209633,0.7442315,2023-03-01,2023,2023-03,bus_metrics,monthly,bus
3,Q100,Off-Peak,39104.13,1.3667426,1.7404767,0.703381,2023-03-01,2023,2023-03,bus_metrics,monthly,bus
3,Q100,Peak,29843.342,1.2122775,1.1586324,0.7045731,2023-03-01,2023,2023-03,bus_metrics,monthly,bus
3,Q101,Off-Peak,32104.45,3.2611783,2.4841983,0.55270886,2023-03-01,2023,2023-03,bus_metrics,monthly,bus
3,Q101,Peak,25545.38,2.9690747,3.1171956,0.51553875,2023-03-01,2023,2023-03,bus_metrics,monthly,bus
3,Q102,Off-Peak,27041.648,3.0723772,1.1199356,0.6595754,2023-03-01,2023,2023-03,bus_metrics,monthly,bus
3,Q102,Peak,17261.91,2.5977585,0.33372113,0.7094639,2023-03-01,2023,2023-03,bus_metrics,monthly,bus
3,Q103,Off-Peak,11955.833,2.5721793,0.99947447,0.741803,2023-03-01,2023,2023-03,bus_metrics,monthly,bus
3,Q103,Peak,13936.554,1.929229,1.0644364,0.76187885,2023-03-01,2023,2023-03,bus_metrics,monthly,bus
3,Q104,Off-Peak,24340.154,1.8026619,1.5566607,0.74990577,2023-03-01,2023,2023-03,bus_metrics,monthly,bus
3,Q104,Peak,19869.105,1.6916543,1.2616745,0.79525214,2023-03-01,2023,2023-03,bus_metrics,monthly,bus
3,Q11,Off-Peak,49470.496,3.5649107,0.7516556,0.71239007,2023-03-01,2023,2023-03,bus_metrics,monthly,bus
3,Q11,Peak,47447.223,2.2682197,0.9348274,0.68895215,2023-03-01,2023,2023-03,bus_metrics,monthly,bus
3,Q110,Off-Peak,53671.707,2.3828008,1.9553326,0.6365006,2023-03-01,2023,2023-03,bus_metrics,monthly,bus
3,Q110,Peak,44097.633,2.5325897,1.9405025,0.5928224,2023-03-01,2023,2023-03,bus_metrics,monthly,bus
3,Q111,Off-Peak,190852.48,1.6144253,-0.023160772,0.8000652,2023-03-01,2023,2023-03,bus_metrics,monthly,bus
3,Q111,Peak,124675.66,1.5583603,0.105105564,0.7990502,2023-03-01,2023,2023-03,bus_metrics,monthly,bus
3,Q112,Off-Peak,61189.188,2.7017517,1.7722738,0.65087146,2023-03-01,2023,2023-03,bus_metrics,monthly,bus
3,Q112,Peak,46816.125,1.7533302,1.5868589,0.6855901,2023-03-01,2023,2023-03,bus_metrics,monthly,bus
3,Q113,Off-Peak,54662.96,2.4178858,1.6054351,0.70145196,2023-03-01,2023,2023-03,bus_metrics,monthly,bus
3,Q113,Peak,40261.52,1.4604745,1.1053504,0.74984044,2023-03-01,2023,2023-03,bus_metrics,monthly,bus
3,Q114,Off-Peak,83038.06,6.095936,0.43716615,0.6608333,2023-03-01,2023,2023-03,bus_metrics,monthly,bus
3,Q114,Peak,52496.414,2.7633562,-0.28638008,0.74106556,2023-03-01,2023,2023-03,bus_metrics,monthly,bus
3,Q12,Off-Peak,94283.76,1.1028767,-0.32819074,0.842077,2023-03-01,2023,2023-03,bus_metrics,monthly,bus
3,Q12,Peak,59902.46,1.1629262,-0.2529056,0.84334075,2023-03-01,2023,2023-03,bus_metrics,monthly,bus
3,Q13,Off-Peak,82996.33,1.5152874,1.0256222,0.7482984,2023-03-01,2023,2023-03,bus_metrics,monthly,bus
3,Q13,Peak,54010.63,1.4606155,0.52767473,0.77897006,2023-03-01,2023,2023-03,bus_metrics,monthly,bus
3,Q15,Off-Peak,32462.496,1.405734,1.0959717,0.8266878,2023-03-01,2023,2023-03,bus_metrics,monthly,bus
3,Q15,Peak,24157.477,2.1315887,1.3243607,0.7246098,2023-03-01,2023,2023-03,bus_metrics,monthly,bus
3,Q15A,Off-Peak,33752.453,1.4542037,1.3334221,0.80807865,2023-03-01,2023,2023-03,bus_metrics,monthly,bus
3,Q15A,Peak,29025.254,1.3349026,1.6945397,0.7519608,2023-03-01,2023,2023-03,bus_metrics,monthly,bus
3,Q16,Off-Peak,42853.188,1.3089119,0.94379365,0.84125704,2023-03-01,2023,2023-03,bus_metrics,monthly,bus
3,Q16,Peak,38890.7,0.75027996,1.1041546,0.83154845,2023-03-01,2023,2023-03,bus_metrics,monthly,bus
3,Q17,Off-Peak,186259.3,1.795077,1.3089905,0.6993301,2023-03-01,2023,2023-03,bus_metrics,monthly,bus
3,Q17,Peak,127954.93,1.7179478,1.3761322,0.6790065,2023-03-01,2023,2023-03,bus_metrics,monthly,bus
3,Q18,Off-Peak,86533.664,2.1304488,1.7972541,0.65977067,2023-03-01,2023,2023-03,bus_metrics,monthly,bus
3,Q18,Peak,68330.36,2.2723656,1.6032277,0.6411774,2023-03-01,2023,2023-03,bus_metrics,monthly,bus
3,Q19,Off-Peak,47864.133,3.1339068,1.2718456,0.6402333,2023-03-01,2023,2023-03,bus_metrics,monthly,bus
3,Q19,Peak,36093.84,3.3717408,1.2588046,0.5668853,2023-03-01,2023,2023-03,bus_metrics,monthly,bus
3,Q2,Off-Peak,70824.984,1.0707121,0.46022967,0.83945364,2023-03-01,2023,2023-03,bus_metrics,monthly,bus
3,Q2,Peak,50805.54,1.1558381,0.5011579,0.8265323,2023-03-01,2023,2023-03,bus_metrics,monthly,bus
3,Q20A,Off-Peak,96247.695,1.879782,-0.7673683,0.809649,2023-03-01,2023,2023-03,bus_metrics,monthly,bus
3,Q20A,Peak,60040.13,1.6283488,-0.77170736,0.81865984,2023-03-01,2023,2023-03,bus_metrics,monthly,bus
3,Q20B,Off-Peak,82531.1,1.6378187,-0.74296844,0.8238298,2023-03-01,2023,2023-03,bus_metrics,monthly,bus
3,Q20B,Peak,58348.387,1.5279424,-0.9121277,0.83015347,2023-03-01,2023,2023-03,bus_metrics,monthly,bus
3,Q21,Off-Peak,31842.057,3.6026947,0.24937047,0.7502368,2023-03-01,2023,2023-03,bus_metrics,monthly,bus
3,Q21,Peak,17476.303,3.5625806,-0.328094,0.7597093,2023-03-01,2023,2023-03,bus_metrics,monthly,bus
3,Q22,Off-Peak,136547.77,2.202217,1.2124956,0.679075,2023-03-01,2023,2023-03,bus_metrics,monthly,bus
3,Q22,Peak,79446.46,2.785401,2.4844198,0.56029105,2023-03-01,2023,2023-03,bus_metrics,monthly,bus
3,Q23,Off-Peak,205140.48,2.1730018,2.0457156,0.6212655,2023-03-01,2023,2023-03,bus_metrics,monthly,bus
3,Q23,Peak,147838.45,2.2292504,2.2690156,0.59170413,2023-03-01,2023,2023-03,bus_metrics,monthly,bus
3,Q24,Off-Peak,110091.734,4.4712496,1.358015,0.5897513,2023-03-01,2023,2023-03,bus_metrics,monthly,bus
3,Q24,Peak,73062.96,4.0654874,1.3188417,0.56748146,2023-03-01,2023,2023-03,bus_metrics,monthly,bus
3,Q25,Off-Peak,245225.55,2.434196,1.3856357,0.6554162,2023-03-01,2023,2023-03,bus_metrics,monthly,bus
3,Q25,Peak,200949.1,2.2407608,1.053038,0.6704153,2023-03-01,2023,2023-03,bus_metrics,monthly,bus
3,Q26,Off-Peak,8378.342,1.7668561,-0.31275868,0.90119475,2023-03-01,2023,2023-03,bus_metrics,monthly,bus
3,Q26,Peak,17454.39,0.7936664,-0.08256423,0.9029907,2023-03-01,2023,2023-03,bus_metrics,monthly,bus
3,Q27,Off-Peak,257782.0,1.3434876,1.2609227,0.7383621,2023-03-01,2023,2023-03,bus_metrics,monthly,bus
3,Q27,Peak,178521.77,1.361114,1.2421094,0.73723185,2023-03-01,2023,2023-03,bus_metrics,monthly,bus
3,Q28,Off-Peak,113173.57,1.3329016,0.8287771,0.77169645,2023-03-01,2023,2023-03,bus_metrics,monthly,bus
3,Q28,Peak,84562.52,1.011868,0.15731913,0.8456759,2023-03-01,2023,2023-03,bus_metrics,monthly,bus
3,Q29,Off-Peak,49714.695,1.8525063,1.6341132,0.73811024,2023-03-01,2023,2023-03,bus_metrics,monthly,bus
3,Q29,Peak,40489.996,1.5694201,1.7501547,0.7041368,2023-03-01,2023,2023-03,bus_metrics,monthly,bus
3,Q3,Off-Peak,129517.23,1.8094301,0.49513438,0.7512879,2023-03-01,2023,2023-03,bus_metrics,monthly,bus
3,Q3,Peak,68685.414,1.8442785,0.33634657,0.75781447,2023-03-01,2023,2023-03,bus_metrics,monthly,bus
3,Q30,Off-Peak,139781.1,1.8399574,2.0310707,0.6620955,2023-03-01,2023,2023-03,bus_metrics,monthly,bus
3,Q30,Peak,84841.17,1.5655972,1.1547117,0.7258036,2023-03-01,2023,2023-03,bus_metrics,monthly,bus
3,Q31,Off-Peak,84064.27,2.1228802,2.045901,0.6653863,2023-03-01,2023,2023-03,bus_metrics,monthly,bus
3,Q31,Peak,61980.95,1.9389858,1.5391904,0.6762612,2023-03-01,2023,2023-03,bus_metrics,monthly,bus
3,Q32,Off-Peak,108746.42,2.0041487,0.36608875,0.73317677,2023-03-01,2023,2023-03,bus_metrics,monthly,bus
3,Q32,Peak,67047.805,2.3059473,0.82887316,0.68381554,2023-03-01,2023,2023-03,bus_metrics,monthly,bus
3,Q33,Off-Peak,70770.805,1.5090194,2.42291,0.65690786,2023-03-01,2023,2023-03,bus_metrics,monthly,bus
3,Q33,Peak,43777.324,2.1419678,3.3559883,0.5366709,2023-03-01,2023,2023-03,bus_metrics,monthly,bus
3,Q34,Off-Peak,101901.266,2.3379548,1.9193609,0.6337403,2023-03-01,2023,2023-03,bus_metrics,monthly,bus
3,Q34,Peak,47281.598,2.0224752,1.5505633,0.68415016,2023-03-01,2023,2023-03,bus_metrics,monthly,bus
3,Q35,Off-Peak,45859.84,2.53538,0.3387042,0.7604334,2023-03-01,2023,2023-03,bus_metrics,monthly,bus
3,Q35,Peak,34270.504,1.3843255,0.45478296,0.76894915,2023-03-01,2023,2023-03,bus_metrics,monthly,bus
3,Q36,Off-Peak,72544.234,1.6911987,1.2905356,0.7564051,2023-03-01,2023,2023-03,bus_metrics,monthly,bus
3,Q36,Peak,54344.285,1.5722775,1.5177237,0.71056646,2023-03-01,2023,2023-03,bus_metrics,monthly,bus
3,Q37,Off-Peak,75294.35,1.9092335,1.165431,0.731279,2023-03-01,2023,2023-03,bus_metrics,monthly,bus
3,Q37,Peak,69177.33,1.9449005,1.358253,0.6756445,2023-03-01,2023,2023-03,bus_metrics,monthly,bus
3,Q38,Off-Peak,83883.555,2.3742316,0.9898797,0.72594064,2023-03-01,2023,2023-03,bus_metrics,monthly,bus
3,Q38,Peak,71172.695,2.2893312,1.2874998,0.66417634,2023-03-01,2023,2023-03,bus_metrics,monthly,bus
